customer_id,email,first_name,last_name,signup_date,segment,region,city,age,gender,marketing_opt_in,preferred_channel,lifetime_value,total_orders
CUST-00904,customer_00904@email.com,Sarah,Brown,2021-04-04,Bronze,South,San Antonio,52,M,True,Email,2730.67,23
CUST-00905,customer_00905@email.com,Emily,Miller,2020-02-23,Platinum,East,Austin,31,M,True,None,4335.42,47
CUST-00906,customer_00906@email.com,John,Miller,2024-02-15,Bronze,North,Dallas,42,Other,False,None,2884.38,37
CUST-00907,customer_00907@email.com,David,Johnson,2024-04-23,Bronze,West,San Diego,65,F,True,Email,1439.47,44
CUST-00908,customer_00908@email.com,Jane,Johnson,2021-07-15,Bronze,Central,Phoenix,39,Prefer not to say,True,Push,1840.39,43
CUST-00909,customer_00909@email.com,John,Smith,2021-05-28,Platinum,East,Austin,60,Other,True,SMS,2246.85,2
CUST-00910,customer_00910@email.com,John,Brown,2022-06-19,Silver,North,Philadelphia,48,F,False,Email,2918.87,6
CUST-00911,customer_00911@email.com,Emily,Smith,2021-07-20,Bronze,West,Chicago,34,Other,True,None,679.75,41
CUST-00912,customer_00912@email.com,Mike,Miller,2020-12-23,Bronze,Central,New York,32,M,True,SMS,3437.98,29
CUST-00913,customer_00913@email.com,Emily,Smith,2023-04-02,Platinum,Central,Houston,21,Other,True,Email,3408.02,23
CUST-00914,customer_00914@email.com,John,Jones,2023-01-11,Gold,South,Philadelphia,24,M,False,Email,2579.63,16
CUST-00915,customer_00915@email.com,Emily,Jones,2021-02-21,Bronze,East,San Antonio,22,Prefer not to say,True,SMS,172.24,39
CUST-00916,customer_00916@email.com,Emily,Williams,2024-06-02,Bronze,West,Philadelphia,48,Other,True,SMS,1873.09,19
CUST-00917,customer_00917@email.com,John,Smith,2020-11-03,Gold,Central,Houston,69,Other,True,SMS,1925.26,38
CUST-00918,customer_00918@email.com,Mike,Brown,2020-03-07,Gold,North,Los Angeles,32,Prefer not to say,True,Email,3055.15,43
CUST-00919,customer_00919@email.com,Lisa,Williams,2022-12-10,Gold,East,Houston,71,Other,True,Push,1253.21,50
CUST-00920,customer_00920@email.com,Sarah,Brown,2022-01-11,Gold,East,Los Angeles,62,F,False,None,1841.31,23
CUST-00921,customer_00921@email.com,Jane,Williams,2023-02-21,Silver,West,Austin,32,Prefer not to say,False,SMS,2868.24,9
CUST-00922,customer_00922@email.com,Sarah,Miller,2023-01-06,Gold,West,Austin,60,F,True,Push,1740.78,8
CUST-00923,customer_00923@email.com,Chris,Brown,2020-06-15,Gold,Central,Chicago,54,Prefer not to say,True,SMS,4388.21,1
CUST-00924,customer_00924@email.com,Jane,Brown,2020-12-07,Gold,East,Dallas,63,Prefer not to say,True,SMS,4353.82,28
CUST-00925,customer_00925@email.com,Mike,Smith,2020-02-19,Silver,South,Dallas,73,Prefer not to say,False,Push,680.89,45
CUST-00926,customer_00926@email.com,Sarah,Garcia,2023-02-14,Silver,East,Los Angeles,39,Other,True,Email,415.08,23
CUST-00927,customer_00927@email.com,Chris,Garcia,2022-07-08,Silver,West,San Antonio,36,Prefer not to say,True,SMS,3632.35,38
CUST-00928,customer_00928@email.com,Jane,Johnson,2024-08-06,Gold,North,Austin,55,Other,False,None,1636.16,12
CUST-00929,customer_00929@email.com,David,Miller,2022-11-07,Bronze,North,Houston,37,Prefer not to say,True,Email,2842.45,34
CUST-00930,customer_00930@email.com,Chris,Williams,2023-04-02,Bronze,East,San Antonio,38,F,True,Email,4079.24,48
CUST-00931,customer_00931@email.com,Sarah,Brown,2024-02-06,Silver,Central,Phoenix,54,Other,True,Push,1459.72,8
CUST-00932,customer_00932@email.com,David,Brown,2021-08-12,Silver,West,Houston,74,F,True,Push,4944.59,49
CUST-00933,customer_00933@email.com,Sarah,Garcia,2020-08-05,Bronze,East,Chicago,24,F,True,Email,3012.04,3
CUST-00934,customer_00934@email.com,Sarah,Smith,2023-01-10,Silver,West,New York,41,F,True,None,3673.84,34
CUST-00935,customer_00935@email.com,Lisa,Williams,2020-09-15,Bronze,North,Los Angeles,46,Prefer not to say,False,Push,479.98,9
CUST-00936,customer_00936@email.com,Jane,Williams,2021-07-24,Gold,North,Houston,64,M,True,SMS,2559.95,18
CUST-00937,customer_00937@email.com,Jane,Garcia,2022-07-17,Bronze,East,New York,45,M,True,SMS,4215.08,43
CUST-00938,customer_00938@email.com,John,Garcia,2023-07-06,Gold,North,Houston,26,Prefer not to say,True,SMS,1363.17,10
CUST-00939,customer_00939@email.com,Mike,Garcia,2022-09-19,Silver,West,Phoenix,26,F,True,SMS,65.83,5
CUST-00940,customer_00940@email.com,Sarah,Garcia,2022-10-01,Gold,South,New York,44,Other,False,SMS,3206.69,31
CUST-00941,customer_00941@email.com,Mike,Williams,2022-12-22,Gold,South,Phoenix,60,Prefer not to say,False,None,3009.32,35
CUST-00942,customer_00942@email.com,David,Smith,2022-09-12,Gold,South,Los Angeles,74,Other,False,None,1660.72,43
CUST-00943,customer_00943@email.com,Jane,Johnson,2022-05-20,Silver,West,Philadelphia,60,M,True,None,3538.85,50
CUST-00944,customer_00944@email.com,Lisa,Jones,2022-09-17,Bronze,West,Houston,19,Other,True,SMS,4454.56,27
CUST-00945,customer_00945@email.com,Emily,Williams,2020-05-04,Bronze,East,San Antonio,43,Prefer not to say,False,None,1340.46,4
CUST-00946,customer_00946@email.com,Lisa,Garcia,2021-07-03,Bronze,South,Philadelphia,58,M,True,None,2078.57,37
CUST-00947,customer_00947@email.com,Sarah,Miller,2020-12-07,Silver,North,Austin,57,Other,True,Email,4753.88,2
CUST-00948,customer_00948@email.com,Chris,Smith,2024-07-01,Silver,East,Philadelphia,-1,M,True,SMS,1842.38,13
CUST-00949,customer_00949@email.com,Chris,Miller,2020-11-17,Bronze,South,Phoenix,69,F,True,Push,2096.31,36
CUST-00950,customer_00950@email.com,Sarah,Smith,2024-02-10,Bronze,North,New York,66,M,False,None,259.31,19
CUST-00951,customer_00951@email.com,John,Johnson,2021-09-09,Silver,South,New York,35,M,False,None,699.41,48
CUST-00952,customer_00952@email.com,Jane,Smith,2021-07-06,Bronze,North,Dallas,64,Prefer not to say,True,Email,3726.13,35
CUST-00953,customer_00953@email.com,Mike,Smith,2023-05-23,Bronze,Central,San Antonio,30,Other,True,None,2586.16,2
CUST-00954,customer_00954@email.com,David,Brown,2021-09-10,Silver,South,Los Angeles,34,Prefer not to say,False,Push,2176.2,15
CUST-00955,customer_00955@email.com,David,Brown,2022-04-12,Silver,East,Dallas,50,F,False,Email,4966.11,47
CUST-00956,customer_00956@email.com,Emily,Miller,2022-03-17,Silver,Central,Los Angeles,46,F,True,None,3867.47,29
CUST-00957,customer_00957@email.com,Lisa,Jones,2022-01-27,Bronze,North,Phoenix,39,F,True,Email,2826.38,14
CUST-00958,customer_00958@email.com,Sarah,Smith,2022-09-30,Silver,South,San Antonio,57,Prefer not to say,True,Email,3848.67,17
CUST-00959,customer_00959@email.com,David,Garcia,2022-04-23,Silver,East,Chicago,20,Other,False,Email,1377.32,14
CUST-00960,customer_00960@email.com,Lisa,Jones,2024-03-26,Gold,West,Philadelphia,59,F,True,None,3558.9,33
CUST-00961,customer_00961@email.com,Jane,Smith,2023-02-10,Silver,West,Los Angeles,42,F,True,SMS,2623.7,8
CUST-00962,customer_00962@email.com,Sarah,Brown,2020-12-06,Bronze,North,New York,74,Prefer not to say,False,SMS,3149.52,34
CUST-00963,customer_00963@email.com,Mike,Garcia,2022-09-24,Silver,Central,San Antonio,43,M,True,Email,2205.62,19
CUST-00964,customer_00964@email.com,David,Jones,2024-01-14,Silver,East,Austin,74,Other,True,SMS,1486.47,44
CUST-00965,customer_00965@email.com,Emily,Jones,2021-02-22,Silver,Central,Phoenix,48,Prefer not to say,True,Push,4639.04,47
CUST-00966,customer_00966@email.com,Mike,Jones,2020-10-04,Silver,West,New York,38,Prefer not to say,True,SMS,2378.94,1
CUST-00967,customer_00967@email.com,Sarah,Johnson,2021-09-30,Bronze,North,Dallas,47,Other,True,Email,3143.62,39
CUST-00968,customer_00968@email.com,Jane,Williams,2020-11-16,Bronze,Central,Houston,40,M,True,Push,1456.73,28
CUST-00969,customer_00969@email.com,David,Williams,2023-04-11,Silver,,San Antonio,34,F,True,SMS,559.73,14
CUST-00970,customer_00970@email.com,Mike,Williams,2021-07-27,Gold,Central,Los Angeles,26,Prefer not to say,True,Push,4834.96,48
CUST-00971,customer_00971@email.com,Lisa,Johnson,2023-06-15,Bronze,South,New York,68,F,True,Email,4651.26,40
CUST-00972,customer_00972@email.com,Mike,Johnson,2020-10-27,Bronze,West,New York,38,M,True,SMS,2582.94,29
CUST-00973,customer_00973@email.com,Lisa,Williams,2022-05-21,Platinum,East,Dallas,66,M,True,None,1917.68,25
CUST-00974,customer_00974@email.com,Lisa,Williams,2023-12-17,Silver,East,Dallas,38,M,True,SMS,4730.18,18
CUST-00975,customer_00975@email.com,Mike,Miller,2023-12-27,Bronze,West,Dallas,46,Prefer not to say,True,Email,2811.63,28
CUST-00976,customer_00976@email.com,Emily,Johnson,2023-08-28,Bronze,North,Philadelphia,72,Prefer not to say,True,None,1108.21,36
CUST-00977,customer_00977@email.com,Chris,Williams,2021-01-26,Bronze,South,New York,30,Prefer not to say,True,SMS,77.79,20
CUST-00978,customer_00978@email.com,Jane,Williams,2021-11-03,Bronze,East,Dallas,18,Other,True,Push,3226.29,26
CUST-00979,customer_00979@email.com,David,Williams,2020-03-30,Gold,North,Austin,70,M,False,None,2476.99,31
CUST-00980,customer_00980@email.com,Jane,Smith,2024-03-15,Silver,East,New York,57,F,True,SMS,459.98,8
CUST-00981,customer_00981@email.com,Lisa,Garcia,2020-04-24,Gold,North,Philadelphia,24,Other,True,Email,1696.69,44
CUST-00982,customer_00982@email.com,Mike,Jones,2021-10-10,Gold,East,Dallas,18,Prefer not to say,False,Email,371.53,49
CUST-00983,customer_00983@email.com,Mike,Garcia,2022-10-24,Silver,East,Los Angeles,29,Prefer not to say,True,Push,3062.22,45
CUST-00984,customer_00984@email.com,Chris,Johnson,2022-11-01,Bronze,North,Phoenix,35,Other,True,Push,2357.95,45
CUST-00985,customer_00985@email.com,Lisa,Smith,2020-06-25,Silver,North,Los Angeles,29,M,True,Push,2976.19,2
CUST-00986,customer_00986@email.com,Mike,Miller,2024-04-19,Gold,North,Houston,58,Other,False,Email,4392.13,16
CUST-00987,customer_00987@email.com,Sarah,Garcia,2021-09-22,Bronze,South,Phoenix,21,Prefer not to say,True,SMS,1430.87,37
CUST-00988,customer_00988@email.com,Chris,Johnson,2021-10-08,Gold,South,Phoenix,74,F,True,Push,1333.8,29
CUST-00989,customer_00989@email.com,Jane,Brown,2021-06-25,Platinum,East,Austin,41,Other,False,SMS,231.82,38
CUST-00990,customer_00990@email.com,Mike,Jones,2022-02-28,Silver,Central,Houston,62,Prefer not to say,True,Push,1076.86,45
CUST-00991,customer_00991@email.com,David,Smith,2022-10-28,Silver,Central,Houston,34,F,False,Push,205.67,8
CUST-00992,customer_00992@email.com,Mike,Brown,2022-11-24,Silver,South,San Diego,55,Other,True,None,3308.61,3
CUST-00993,customer_00993@email.com,Jane,Garcia,2021-10-22,Silver,East,New York,28,Prefer not to say,False,Push,1716.53,7
CUST-00994,customer_00994@email.com,Emily,Williams,2021-01-18,Bronze,South,San Diego,52,F,True,None,4055.65,30
CUST-00995,customer_00995@email.com,Chris,Garcia,2023-04-30,Bronze,West,San Diego,71,F,True,Push,3024.66,31
CUST-00996,customer_00996@email.com,Chris,Williams,2023-10-21,Bronze,North,Houston,-1,M,False,None,3881.66,37
CUST-00997,customer_00997@email.com,John,Johnson,2022-03-31,Bronze,Central,Chicago,37,F,True,SMS,3333.86,4
CUST-00998,customer_00998@email.com,David,Miller,2020-07-04,Bronze,South,Philadelphia,47,Prefer not to say,True,None,54.17,10
CUST-00999,customer_00999@email.com,Mike,Williams,2021-02-14,Platinum,East,Los Angeles,29,F,True,None,496.33,16
CUST-01000,customer_01000@email.com,Emily,Smith,2020-11-11,Silver,West,Chicago,40,M,False,None,3508.96,31
CUST-01001,customer_01001@email.com,Chris,Miller,2023-09-30,Bronze,West,Houston,66,M,False,SMS,1625.87,9
CUST-01002,customer_01002@email.com,Emily,Williams,2022-03-29,Silver,West,Austin,43,M,True,None,3365.89,38
CUST-01003,customer_01003@email.com,Sarah,Jones,2020-02-25,Bronze,South,Houston,41,Other,True,Email,3072.3,49
CUST-01004,customer_01004@email.com,Jane,Garcia,2022-03-26,Bronze,South,Chicago,49,F,True,SMS,1544.59,6
CUST-01005,customer_01005@email.com,Chris,Garcia,2021-11-26,Gold,South,San Antonio,27,Other,True,None,3392.6,31
CUST-01006,customer_01006@email.com,David,Brown,2020-03-12,Bronze,South,Chicago,43,M,False,Email,1764.12,47
CUST-01007,customer_01007@email.com,Chris,Miller,2020-07-26,Bronze,North,Chicago,38,F,False,None,107.36,42
CUST-01008,customer_01008@email.com,Chris,Brown,2023-10-04,Bronze,North,Phoenix,45,Other,True,None,2535.2,50
CUST-01009,customer_01009@email.com,Emily,Miller,2022-08-27,Gold,Central,Philadelphia,25,F,False,None,4358.06,6
CUST-01010,customer_01010@email.com,John,Williams,2020-11-03,Gold,Central,Phoenix,30,Prefer not to say,False,Email,2350.58,3
CUST-01011,customer_01011@email.com,Lisa,Brown,2020-09-05,Gold,East,New York,74,Other,True,None,1720.44,19
CUST-01012,customer_01012@email.com,John,Jones,2024-04-19,Gold,East,Chicago,36,Other,False,Email,2261.51,20
CUST-01013,customer_01013@email.com,John,Jones,2023-07-26,Bronze,North,Philadelphia,64,M,False,SMS,917.41,35
CUST-01014,customer_01014@email.com,Mike,Garcia,2020-07-12,Silver,South,San Diego,45,Other,True,None,3460.51,16
CUST-01015,customer_01015@email.com,Lisa,Smith,2024-08-17,Silver,North,Philadelphia,41,M,True,Email,1940.47,47
CUST-01016,customer_01016@email.com,Emily,Garcia,2020-06-10,Platinum,East,San Antonio,43,M,True,Push,3621.89,48
CUST-01017,customer_01017@email.com,Chris,Smith,2020-06-11,Silver,South,Austin,34,Other,True,Email,1902.47,31
CUST-01018,customer_01018@email.com,Chris,Williams,2021-03-16,Silver,South,Phoenix,50,M,False,SMS,3407.13,18
CUST-01019,customer_01019@email.com,Chris,Johnson,2020-01-11,Silver,North,San Antonio,60,F,True,Push,2339.08,41
CUST-01020,customer_01020@email.com,Jane,Johnson,2021-10-13,Silver,South,New York,63,Other,True,Email,3076.36,47
CUST-01021,customer_01021@email.com,Lisa,Jones,2023-12-29,Silver,West,Austin,39,Prefer not to say,False,Email,1747.61,21
CUST-01022,customer_01022@email.com,Lisa,Johnson,2021-12-10,Platinum,West,San Diego,31,F,False,Push,2044.54,43
CUST-01023,customer_01023@email.com,Jane,Garcia,2023-03-16,Gold,West,Dallas,40,M,True,Push,1554.96,49
CUST-01024,customer_01024@email.com,Lisa,Garcia,2021-10-07,Bronze,West,New York,27,F,True,None,2106.2,49
CUST-01025,customer_01025@email.com,David,Jones,2020-02-17,Bronze,West,Houston,42,F,False,Email,530.05,14
CUST-01026,customer_01026@email.com,Jane,Jones,2021-03-08,Silver,East,Chicago,73,F,False,None,1792.52,14
CUST-01027,customer_01027@email.com,David,Williams,2022-05-06,Silver,East,Los Angeles,60,Other,False,SMS,4302.33,32
CUST-01028,customer_01028@email.com,Lisa,Williams,2024-03-29,Bronze,West,Chicago,73,F,False,Push,66.52,22
CUST-01029,customer_01029@email.com,Lisa,Garcia,2024-04-11,Silver,South,Los Angeles,42,Prefer not to say,False,None,984.93,2
CUST-01030,customer_01030@email.com,Sarah,Johnson,2023-06-21,Bronze,Central,Austin,50,M,False,Email,1658.85,16
CUST-01031,customer_01031@email.com,Lisa,Garcia,2020-12-06,Bronze,North,Philadelphia,19,Prefer not to say,True,SMS,2315.96,47
CUST-01032,customer_01032@email.com,Mike,Brown,2021-05-05,Platinum,South,Philadelphia,26,Other,True,Email,1074.69,30
CUST-01033,customer_01033@email.com,Sarah,Garcia,2022-07-29,Bronze,Central,San Diego,33,F,False,Email,4028.25,22
CUST-01034,customer_01034@email.com,Sarah,Brown,2020-11-22,Platinum,North,New York,65,M,False,None,4317.74,5
CUST-01035,customer_01035@email.com,Chris,Williams,2024-05-22,Bronze,Central,Los Angeles,63,M,False,None,4147.38,4
CUST-01036,customer_01036@email.com,Chris,Miller,2021-08-22,Bronze,North,Philadelphia,43,Prefer not to say,False,Email,562.93,17
CUST-01037,customer_01037@email.com,Jane,Garcia,2024-04-01,Bronze,South,Philadelphia,44,Other,True,SMS,3987.99,14
CUST-01038,customer_01038@email.com,Jane,Williams,2021-06-25,Silver,North,San Diego,75,Prefer not to say,True,Push,1745.09,45
CUST-01039,customer_01039@email.com,Emily,Miller,2022-06-29,Bronze,West,Phoenix,54,Other,True,SMS,782.72,19
CUST-01040,customer_01040@email.com,Sarah,Williams,2020-02-23,Silver,Central,Philadelphia,63,Other,True,SMS,2859.82,20
CUST-01041,customer_01041@email.com,Lisa,Garcia,2022-08-31,Silver,East,Chicago,65,F,True,Push,4302.78,17
CUST-01042,customer_01042@email.com,Sarah,Smith,2023-07-28,Silver,South,Austin,37,F,True,Push,1852.6,33
CUST-01043,customer_01043@email.com,Chris,Brown,2024-03-06,Silver,Central,Chicago,40,F,True,Push,1920.99,32
CUST-01044,customer_01044@email.com,Mike,Miller,2023-08-20,Bronze,Central,San Diego,29,Prefer not to say,False,Email,3360.29,5
CUST-01045,customer_01045@email.com,Sarah,Williams,2021-12-02,Bronze,South,Houston,27,Other,True,SMS,1814.68,30
CUST-01046,customer_01046@email.com,John,Miller,2023-03-12,Bronze,Central,Houston,65,F,True,Email,2022.53,7
CUST-01047,customer_01047@email.com,Jane,Williams,2021-11-05,Bronze,Central,Dallas,72,M,True,None,2855.18,16
CUST-01048,customer_01048@email.com,David,Miller,2021-05-16,Bronze,South,Houston,32,Prefer not to say,True,Email,4897.92,18
CUST-01049,customer_01049@email.com,David,Smith,2023-02-04,Bronze,South,Los Angeles,75,F,True,Email,1078.27,16
CUST-01050,customer_01050@email.com,Lisa,Brown,2023-04-14,Bronze,North,Dallas,74,M,True,Email,1022.31,8
CUST-01051,customer_01051@email.com,Jane,Brown,2022-06-24,Bronze,South,Los Angeles,52,F,False,Push,2868.18,38
CUST-01052,customer_01052@email.com,Jane,Garcia,2022-05-30,Gold,West,Houston,55,Prefer not to say,True,Push,3785.07,39
CUST-01053,customer_01053@email.com,Lisa,Garcia,2021-07-08,Silver,South,Philadelphia,50,Prefer not to say,True,Push,1357.79,35
CUST-01054,customer_01054@email.com,Emily,Williams,2021-05-24,Silver,Central,Dallas,37,Prefer not to say,True,SMS,2463.52,21
CUST-01055,customer_01055@email.com,Lisa,Brown,2022-11-09,Silver,South,Chicago,22,Prefer not to say,True,Email,4630.21,29
CUST-01056,customer_01056@email.com,Mike,Johnson,2021-12-02,Silver,North,Houston,31,Other,True,Push,3843.78,31
CUST-01057,customer_01057@email.com,David,Jones,2020-07-29,Silver,South,Austin,61,F,True,SMS,999.93,26
CUST-01058,customer_01058@email.com,Mike,Miller,2024-05-28,Gold,South,Austin,60,F,True,None,3284.78,27
CUST-01059,customer_01059@email.com,David,Johnson,2024-05-15,Bronze,East,San Diego,72,Other,True,SMS,1565.85,47
CUST-01060,customer_01060@email.com,Emily,Brown,2021-12-25,Bronze,East,San Antonio,54,Prefer not to say,False,Email,3823.0,26
CUST-01061,customer_01061@email.com,Chris,Williams,2020-04-23,Bronze,South,San Diego,67,Other,True,SMS,1082.61,46
CUST-01062,customer_01062@email.com,David,Miller,2021-06-08,Bronze,East,New York,38,Prefer not to say,False,Push,2812.44,48
CUST-01063,customer_01063@email.com,Sarah,Jones,2021-02-12,Bronze,Central,San Diego,72,Other,True,Email,1253.53,21
CUST-01064,customer_01064@email.com,Lisa,Garcia,2024-01-20,Bronze,Central,San Diego,20,Prefer not to say,False,SMS,1436.71,39
CUST-01065,customer_01065@email.com,Chris,Smith,2023-04-15,Silver,North,New York,58,Other,True,Push,2218.72,19
CUST-01066,customer_01066@email.com,Lisa,Johnson,2020-08-15,Bronze,North,Philadelphia,67,Prefer not to say,True,SMS,2969.55,37
CUST-01067,customer_01067@email.com,Jane,Brown,2021-02-13,Bronze,South,Philadelphia,54,Other,True,Email,745.31,50
CUST-01068,customer_01068@email.com,Emily,Miller,2020-05-19,Bronze,East,San Diego,65,F,True,Push,2368.22,30
CUST-01069,customer_01069@email.com,Emily,Johnson,2022-01-11,Bronze,East,Phoenix,-1,M,True,Email,3229.09,28
CUST-01070,customer_01070@email.com,Lisa,Miller,2022-03-22,Gold,North,Dallas,21,Other,True,None,4978.49,33
CUST-01071,customer_01071@email.com,Emily,Miller,2024-06-22,Silver,Central,San Diego,36,Other,True,Email,2848.27,36
CUST-01072,customer_01072@email.com,Jane,Jones,2024-05-17,Bronze,South,Dallas,72,M,False,SMS,3771.94,50
CUST-01073,customer_01073@email.com,Chris,Miller,2023-11-01,Bronze,East,San Diego,46,F,True,Email,949.29,37
CUST-01074,customer_01074@email.com,Lisa,Jones,2021-11-26,Silver,West,New York,43,Other,True,None,143.41,15
CUST-01075,customer_01075@email.com,Chris,Johnson,2021-10-22,Bronze,East,Houston,55,Other,False,SMS,3861.14,37
CUST-01076,customer_01076@email.com,Mike,Johnson,2021-12-27,Bronze,South,Houston,37,F,True,Email,2690.44,3
CUST-01077,customer_01077@email.com,Mike,Jones,2024-05-15,Bronze,East,Los Angeles,38,Other,True,SMS,1048.42,11
CUST-01078,customer_01078@email.com,David,Johnson,2022-05-18,Bronze,South,Philadelphia,19,F,False,Email,4179.08,25
CUST-01079,customer_01079@email.com,Lisa,Miller,2020-02-22,Bronze,South,San Antonio,21,Prefer not to say,False,None,1033.26,50
CUST-01080,customer_01080@email.com,Jane,Smith,2022-02-18,Bronze,South,Dallas,55,M,True,SMS,645.77,32
CUST-01081,customer_01081@email.com,Emily,Garcia,2024-02-25,Platinum,East,San Antonio,30,F,True,Push,2416.0,33
CUST-01082,customer_01082@email.com,Lisa,Smith,2020-08-17,Gold,North,San Antonio,69,Prefer not to say,False,Email,1805.67,20
CUST-01083,customer_01083@email.com,Chris,Miller,2020-05-13,Silver,East,Houston,62,M,False,None,128.46,18
CUST-01084,customer_01084@email.com,Emily,Smith,2024-02-03,Silver,South,Houston,29,M,True,SMS,744.09,31
CUST-01085,customer_01085@email.com,John,Smith,2024-04-10,Silver,Central,Houston,73,Other,True,None,4125.09,27
CUST-01086,customer_01086@email.com,Mike,Jones,2020-12-19,Bronze,South,Chicago,41,M,True,Email,2512.9,20
CUST-01087,customer_01087@email.com,Emily,Miller,2022-04-06,Silver,East,Austin,38,M,True,Push,191.06,31
CUST-01088,customer_01088@email.com,Mike,Brown,2020-03-11,Bronze,North,Dallas,42,F,True,Email,123.95,15
CUST-01089,customer_01089@email.com,Chris,Smith,2020-07-07,Silver,North,San Diego,47,Prefer not to say,False,SMS,4291.73,41
CUST-01090,customer_01090@email.com,David,Brown,2020-01-02,Bronze,West,Phoenix,26,Other,True,Email,2415.06,48
CUST-01091,customer_01091@email.com,Sarah,Johnson,2023-03-15,Bronze,South,Dallas,26,F,True,Email,3728.77,46
CUST-01092,customer_01092@email.com,David,Jones,2022-04-07,Silver,North,Houston,32,Other,True,Push,1676.7,30
CUST-01093,customer_01093@email.com,David,Miller,2023-09-30,Gold,South,Philadelphia,45,Other,True,Email,3752.28,25
CUST-01094,customer_01094@email.com,John,Miller,2023-07-18,Gold,South,Chicago,18,F,True,SMS,851.33,21
CUST-01095,customer_01095@email.com,Lisa,Brown,2020-01-24,Gold,East,Houston,58,Prefer not to say,False,SMS,2293.31,17
CUST-01096,customer_01096@email.com,Lisa,Smith,2023-01-22,Gold,East,Dallas,39,Other,True,Push,1737.87,32
CUST-01097,customer_01097@email.com,Lisa,Garcia,2024-04-30,Bronze,North,Philadelphia,66,Other,True,Push,2161.25,2
CUST-01098,customer_01098@email.com,Mike,Smith,2023-01-17,Silver,South,San Diego,71,M,True,Push,675.18,23
CUST-01099,customer_01099@email.com,Lisa,Brown,2021-09-20,Silver,Central,Los Angeles,73,F,False,SMS,751.46,44
CUST-01100,customer_01100@email.com,John,Johnson,2021-03-30,Bronze,East,Dallas,56,F,True,Push,2720.31,45
CUST-01101,customer_01101@email.com,Mike,Williams,2022-12-23,Platinum,South,Los Angeles,61,F,True,SMS,2727.07,40
CUST-01102,customer_01102@email.com,Sarah,Williams,2022-05-18,Bronze,North,San Antonio,36,Prefer not to say,False,None,2366.62,9
CUST-01103,customer_01103@email.com,David,Smith,2024-01-17,Silver,North,Phoenix,63,Other,True,Email,343.15,27
CUST-01104,customer_01104@email.com,Mike,Brown,2020-10-14,Gold,South,Houston,43,F,False,None,2977.51,16
CUST-01105,customer_01105@email.com,Jane,Johnson,2021-12-18,Bronze,East,Chicago,75,Prefer not to say,True,SMS,1068.86,10
CUST-01106,customer_01106@email.com,David,Miller,2023-10-08,Silver,East,New York,58,M,True,Email,3869.71,39
CUST-01107,customer_01107@email.com,Sarah,Garcia,2022-08-22,Silver,West,Phoenix,70,M,False,SMS,398.49,49
CUST-01108,customer_01108@email.com,Emily,Williams,2024-01-14,Silver,North,San Antonio,71,Other,True,None,2158.26,11
CUST-01109,customer_01109@email.com,Lisa,Miller,2023-12-24,Bronze,East,Houston,51,M,True,Push,1244.4,43
CUST-01110,customer_01110@email.com,Chris,Brown,2022-10-09,Gold,North,Los Angeles,73,Other,True,Push,3219.31,22
CUST-01111,customer_01111@email.com,David,Williams,2022-05-09,Silver,North,New York,24,Prefer not to say,True,None,1145.87,28
CUST-01112,customer_01112@email.com,David,Smith,2023-09-25,Bronze,West,Dallas,56,Prefer not to say,False,Email,3028.23,38
CUST-01113,customer_01113@email.com,Jane,Jones,2024-06-13,Gold,North,Los Angeles,66,F,True,None,4085.65,46
CUST-01114,customer_01114@email.com,John,Williams,2024-03-04,Silver,West,San Diego,54,M,False,None,3361.89,2
CUST-01115,customer_01115@email.com,Mike,Smith,2021-03-18,Bronze,East,Los Angeles,36,Prefer not to say,True,None,4254.68,17
CUST-01116,customer_01116@email.com,Emily,Williams,2022-01-04,Bronze,South,Phoenix,46,M,True,None,3510.57,41
CUST-01117,customer_01117@email.com,Mike,Johnson,2021-06-22,Bronze,Central,Dallas,59,Other,False,Push,3915.79,12
CUST-01118,customer_01118@email.com,Jane,Williams,2022-10-20,Bronze,East,Austin,52,F,True,Push,551.43,47
CUST-01119,customer_01119@email.com,Chris,Williams,2020-07-04,Bronze,Central,San Diego,58,F,False,SMS,1360.17,46
CUST-01120,customer_01120@email.com,Emily,Williams,2022-09-21,Bronze,West,Philadelphia,66,F,True,Push,128.84,13
CUST-01121,customer_01121@email.com,David,Jones,2023-04-06,Bronze,Central,Phoenix,66,F,False,Email,1033.17,6
CUST-01122,customer_01122@email.com,Chris,Miller,2023-12-28,Platinum,East,Chicago,63,Other,True,None,708.51,25
CUST-01123,customer_01123@email.com,David,Jones,2020-07-31,Gold,Central,Los Angeles,38,F,False,Email,1267.22,10
CUST-01124,customer_01124@email.com,David,Smith,2023-09-29,Silver,West,Houston,71,F,True,SMS,2229.76,14
CUST-01125,customer_01125@email.com,John,Williams,2020-10-24,Silver,South,New York,72,Prefer not to say,False,None,2803.8,37
CUST-01126,customer_01126@email.com,Chris,Johnson,2021-01-28,Gold,Central,Austin,43,Prefer not to say,True,Push,4026.96,17
CUST-01127,customer_01127@email.com,Emily,Williams,2022-06-02,Bronze,South,Philadelphia,52,Other,True,SMS,1642.23,45
CUST-01128,customer_01128@email.com,Mike,Smith,2021-05-20,Bronze,Central,San Diego,52,Other,True,SMS,3614.53,46
CUST-01129,customer_01129@email.com,Sarah,Brown,2023-12-08,Silver,East,Austin,71,M,False,None,2510.81,28
